Longitude (degrees), Latitude (degrees), Moho depth estimate (km)
16,47.6117422678476,38.0453475990128
16,47.7515886706851,42.9325566148769
16,48.2870006129773,36.2681806841531
16,48.6805683466772,28.493075431642
16,48.8004366919664,28.0487837029271
16,48.9582633465974,30.2702423465017
16,49.1061009724541,34.4910137692934
16,49.3038837421815,34.4910137692934
16,49.5356292097408,33.6024303118636
16,49.6534997492753,32.9359927187912
16,50.113898758569,34.3146343596699
16,50.6806628749746,35.0247334509205
16,45.737485539662,33.9717811525691
16.0052477421406,46.5,33.6472108412578
16.0157250963403,45.1,36.8311824920418
16.0228495614656,47.2,28.1169343451566
16.112748736072,49.3,34.4530991664622
16.175903727658,45.8,28.1043226462898
16.188439103579,50,33.6590036481071
16.276624768185,46.5,31.2649149067294
16.3140805684199,43,45.5498435626525
16.4255246530867,48.6,34.4486839016019
16.4611847852908,45.8,28.8973678032038
16.4788153294848,47.2,26.5325255911775
16.4994640682191,43,43.9641739733232
16.5194357914879,46.5,30.4708162618867
16.6874161680311,50,32.8663791041205
16.6996737483692,45.1,26.5325255911775
16.7749939486868,45.8,28.8973678032038
16.775499653487,49.3,34.4530991664622
16.9109003785503,44.4,28.9061983329242
17,46.3744105799913,28.3496963447299
17,46.4868745307336,28.8707555427692
17,46.5923094845545,28.8707555427692
17,49.8015022886789,36.3885777492942
17,49.6503076587675,35.2363135401613
17,44.9053502234205,28.0891667457102
17,45.00375618032,28.0891667457102
17,45.5637329350575,26.004929953553
17,46.0979367010833,27.3075779486512
17,46.2455456364325,27.3075779486512
17,46.7164884301657,29.3918147408085
17,46.8734693614101,30.6944627359068
17,47.0210782967594,30.3839955182606
17,47.152286239292,30.7287619094374
17,47.2868915198636,33.139517999946
17,47.3821907377923,31.7658600957227
17,47.6257331836101,29.1959653480389
17,50.1763389753341,38.7388293280867
17,50.0393188419769,38.7388293280867
17,49.9038736526813,38.3885777492942
17,49.1967998318636,35.9368166977464
17,48.6773055837228,31.2108380003445
17,48.2639798531518,28.9797834231043
17,48.1696773806429,29.4259943385523
17.0010588942581,47.9,26.5253827522276
17.0550483428913,46.5,32.853112196415
17.0745390592013,48.6,26.5182323324618
17.2171795880177,45.8,27.3112774893758
17.3121423675649,46.5,27.2944216825155
17.3954924471978,49.3,36.0379279760444
17.5049628860702,46.5,26.5003230376728
17.571318396489,50,30.4885054721607
17.6165730687036,48.6,24.1390968617197
17.6664972537893,45.8,30.4834581170318
17.7138832720467,47.9,28.9032563841874
17.8230736842397,49.3,32.8682703568799
17.8253392381667,47.2,24.1559124602088
17.8763209217099,46.5,25.70622439283
18,45.3550249758976,26.2051186447244
18,46.3753557223763,29.4610189374451
18,46.8920568412128,30.888911785545
18,47.0781000775669,30.471911785545
18,47.3821721543321,36.2232733915575
18,47.7065157028816,39.4791736842783
18,48.3888416864648,21.1807041743781
18,48.4933705080859,24.8271589672868
18,49.0734029888459,41.0083021108188
18,49.1943284883683,36.6781370442398
18,49.3582952673818,34.8549096477855
18,49.9813690276328,31.2084548548768
18,50.239616704579,29.6131308829793
18,48.585601821281,26.4224829391843
18,48.7003785665904,25.5108692409571
18,48.8192544813751,24.8271589672868
18,49.714923011736,32.8037788267744
18,49.8583939433727,31.8921651285472
18,50.0961457729422,30.2968411566497
18.0516266815936,45.8,23.3460517048057
18.210060354933,47.2,23.3637080832192
18.2221495054789,49.3,31.2834415472976
18.2556297991661,50,28.9032563841874
18.351171792108,48.6,23.3460517048057
18.4309187738173,47.2,24.1559124602088
18.4333579751694,46.5,28.8826189722011
18.6079247439775,45.8,20.1738710771497
18.6334267193941,50,30.4885054721607
18.8047160108091,46.5,32.0590135515722
18.9185564705095,47.9,28.9032563841874
18.9276585465981,49.3,31.2834415472976
18.9581291930896,47.2,31.2857518531148
18.9618290258875,46.5,32.0590135515722
19,46.0916264349848,18.4085376926698
19,46.1732646312725,19.8527257093349
19,46.6668046361029,26.8673532188512
19,46.7595753137026,27.8989160878978
19,47.5536923139561,31.4062298426559
19,48.7852786963633,29.0462854793523
19,49.201491105228,41.3487522352694
19,49.406963053908,36.0762664827335
19,49.6528269241234,30.4132262300097
19,49.8635351505574,31.1471077313246
19,50.1463108350557,33.1471077313247
19,47.4238133653165,31.8188549902745
19,47.7225349471876,31.4062298426559
19,47.8394260009632,30.787292121228
19,48.1288705150743,26.042102923614
19,48.229062846882,25.6294777759954
19,48.3403876600016,26.042102923614
19,48.4146042020814,25.6294777759954
19,48.5148284391264,24.750185977286
19.0183518833999,50,31.2811300161473
19.1142986212757,48.6,24.9321420186337
19.1609167589577,47.9,28.9032563841874
19.3053553059851,49.3,36.8303423808355
19.3260455608418,46.5,27.2944216825155
19.5260075800324,46.5,26.5003230376728
19.6171243607424,50,32.0737545601339
19.7490489745087,48.6,25.7251871755478
19.8540845601889,49.3,36.0379279760444
19.9236388431915,47.9,27.3180072962142
20,48.7397768008498,27.9922444617696
20,48.8874979239952,27.1909840006963
20,49.2441903920779,26.3865723869396
20,49.5432355925918,32.7998072282097
20,49.7774276170906,34.0016979198197
20,49.9323546486821,32.7998072282097
20,50.1485319020656,35.2035886114297
20,50.2926500709879,34.802958380893
20,49.6729419446219,34.4023281503564
20,46.7595753137026,25.8989160878978
20,47.1905064849347,38.0080002251864
20,47.3274187454109,35.6042188419664
20,47.5255812276791,31.9985467671363
20,48.2209513927294,25.5884630785496
20,48.4047020581053,28.793504922843
20,48.5776438608121,27.9922444617696
20,47.7849939317393,31.9985467671363
20,47.9399209633308,29.5947653839163
20,49.3919115152233,30.7966560755263
20,50.0368403211508,34.0016979198197
20.0481723572606,47.2,36.0389781150522
20.134178402313,48.6,27.3112774893758
20.2904041715208,47.2,36.0389781150522
20.3030448590829,49.3,33.660684761671
20.3513334698647,50,33.6590036481071
20.5010265892003,47.9,26.5253827522276
20.5335718829989,48.6,28.1043226462898
20.7163733882235,49.3,34.4530991664622
20.9643624347629,50,28.9032563841874
21,48.7973659553079,28.3544948705491
21,48.9385974459365,30.3451713094672
21,50.2152695467195,32.1646514658578
21,49.9553910655475,38.9714358781125
21,49.055958825473,34.9900830002762
21,49.1613851494634,38.3078770651398
21,49.7979214452545,39.4138084200943
21,46.9644049432626,36.9916181231988
21,46.8705382771926,37.1345975348155
21,46.7316670451987,35.7048034186487
21,46.6442296028322,34.7039475373319
21,48.1947604772468,30.9723559439833
21,48.3311247434879,32.3508118150394
21.0470777867379,48.6,25.7251871755478
21.0513120239063,49.3,40
21.2209792107668,47.9,30.4885054721607
21.3537549236931,48.6,27.3112774893758
21.4918524743265,50,30.4885054721607
21.6960921928525,48.6,31.2765032739458
21.7555974941083,47.9,30.4885054721607
21.8839058821102,50,33.6590036481071
21.9931513364678,47.2,32.870160607094
22,47.8915678137209,31.850772183619
22,48.5358925315151,31.4549399199151
22,48.6569259039185,30.6632753925073
22,48.8705142081597,31.4549399199151
22,49.0129064109871,32.6424367110268
22,49.2620927659351,31.0591076562112
22,49.5539967817314,27.8924495465801
22,49.831661577245,31.850772183619
22,49.966934169931,31.4549399199151
22,50.1840822792429,35.809094820658
22,50.3015558465756,35.809094820658
22,47.2508029009974,31.0591076562112
22,47.3896352987541,31.0591076562112
22.1630232402154,49.3,27.321369523342
22.1904203645594,50,34.4516281920937
22.4684218718969,50,43.1704981759464
23,49.0536847729797,48.1167027610741
23,50.1136005518445,21.1022303058205
23,50.4137115364219,23.4858602283429
23,49.2990135937057,45.9979206077209
23,49.6134155775488,32.7555321492632
23,50.2970017090862,22.6913169208354
23,49.9706905591885,22.1616213824971
